parent_asset_id,resource_id,source_file,source_extension,source_size_bytes,source_sha256,object_type,object_name,row_count,column_count,output_path,extraction_state,failure_reason
WEB-0266,WEB-0266-R01-E002,01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_data.xml,.xml,27276770,a9ac5bbd789657e467895908b87037da023e523481c1de9a9a309502f8e73a04,xml,MESSAGE:MESSAGEGROUP,347177,,01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_data.xml,INSPECTED,
WEB-0266,WEB-0266-R01-E004,01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_struct.xml,.xml,131344,d1a13b447580182dc8332487a9eaf1dadd6320e49656cdb86f749c8d7987bbf2,xml,MESSAGE:STRUCTURE,1803,,01_新增原件/WEB-0266/expanded/WEB-0266-R01/H10_struct.xml,INSPECTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,附表1,16,7,03_提取表格/WEB-0471/WEB-0471-R01/附表1.csv,EXTRACTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,附表2,13,9,03_提取表格/WEB-0471/WEB-0471-R01/附表2.csv,EXTRACTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,附表3,53,7,03_提取表格/WEB-0471/WEB-0471-R01/附表3.csv,EXTRACTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,12月用1,17,10,03_提取表格/WEB-0471/WEB-0471-R01/12月用1.csv,EXTRACTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,12月用2,13,11,03_提取表格/WEB-0471/WEB-0471-R01/12月用2.csv,EXTRACTED,
WEB-0471,WEB-0471-R01,01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx,.xlsx,31362,df6375a95611b108c6e013ba489bf6f2dac626d701d0c15f39ccbf3bb6c50085,xlsx_sheet,12月用3,52,17,03_提取表格/WEB-0471/WEB-0471-R01/12月用3.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,附表1,16,7,03_提取表格/WEB-0472/WEB-0472-R01/附表1.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,附表2,13,9,03_提取表格/WEB-0472/WEB-0472-R01/附表2.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,附表3,53,7,03_提取表格/WEB-0472/WEB-0472-R01/附表3.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,12月用1,17,10,03_提取表格/WEB-0472/WEB-0472-R01/12月用1.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,12月用2,13,11,03_提取表格/WEB-0472/WEB-0472-R01/12月用2.csv,EXTRACTED,
WEB-0472,WEB-0472-R01,01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx,.xlsx,31356,27954b39d1eb10fb81d1c2b9ba8c6cf5257a2273320f58541fe00a80bc2cff06,xlsx_sheet,12月用3,52,17,03_提取表格/WEB-0472/WEB-0472-R01/12月用3.csv,EXTRACTED,
WEB-0042,WEB-0042-R02,01_新增原件/WEB-0042/WEB-0042-R02_FP.CPI.TOTL.ZG.xls,.xls,342016,69e2ee55c62023a4fad642431ff8b5143ce649c8c5f297617e56758566d64a45,legacy_xls,workbook,,,,MANUAL_CONVERSION_REQUIRED,旧二进制XLS已校验并保存；为避免高危依赖，本轮不自动解析。
WEB-0042,WEB-0042-R03,01_新增原件/WEB-0042/WEB-0042-R03_FP.CPI.TOTL.ZG.zip,.zip,206787,61fe4cc2f8c977ebcf659078b6af9d4dc8fdebe233dc9554a862384b7f37b8ad,zip_archive,1 entries,1,,01_新增原件/WEB-0042/expanded/WEB-0042-R03,EXPANDED,
WEB-0042,WEB-0042-R03-E001,01_新增原件/WEB-0042/expanded/WEB-0042-R03/API_FP.CPI.TOTL.ZG_DS2_en_xml_v2_2812.xml,.xml,4797679,3d5de265b766f589c87f3c0eba2a8b1bb76ae56ed8646146c0e9f55d6e474a63,xml,ROOT,87452,,01_新增原件/WEB-0042/expanded/WEB-0042-R03/API_FP.CPI.TOTL.ZG_DS2_en_xml_v2_2812.xml,INSPECTED,
WEB-0043,WEB-0043-R02,01_新增原件/WEB-0043/WEB-0043-R02_PA.NUS.FCRF.xls,.xls,339968,131a2b90447b95fe7a69c323476557fa72accfe35573975b9647c92bd3a1b194,legacy_xls,workbook,,,,MANUAL_CONVERSION_REQUIRED,旧二进制XLS已校验并保存；为避免高危依赖，本轮不自动解析。
WEB-0043,WEB-0043-R03,01_新增原件/WEB-0043/WEB-0043-R03_PA.NUS.FCRF.zip,.zip,156754,5542c82a913a93ce84f8bffded79388643985a74acbc1bea2828f1fc0c0ae062,zip_archive,1 entries,1,,01_新增原件/WEB-0043/expanded/WEB-0043-R03,EXPANDED,
WEB-0043,WEB-0043-R03-E001,01_新增原件/WEB-0043/expanded/WEB-0043-R03/API_PA.NUS.FCRF_DS2_en_xml_v2_753.xml,.xml,4992667,6d8b8cc5e9ec5cfa47d4faa46c2330b8f7b1e817006a97e4a2f7a91709492b1d,xml,ROOT,87452,,01_新增原件/WEB-0043/expanded/WEB-0043-R03/API_PA.NUS.FCRF_DS2_en_xml_v2_753.xml,INSPECTED,
WEB-0264,WEB-0264-R02,01_新增原件/WEB-0264/WEB-0264-R02_g17.txt,.txt,176550,20ca53404b6400a2b0be004a5aa1b6604739afed1e63a27877aa4b4283501d06,text,WEB-0264-R02_g17.txt,1462,1,01_新增原件/WEB-0264/WEB-0264-R02_g17.txt,INSPECTED,
WEB-0264,WEB-0264-R03,01_新增原件/WEB-0264/WEB-0264-R03_g17.txt,.txt,180665,e6f0b68f124ed6c894ea370318de0638e0d7f892f69983e2b34ef872cef97581,text,WEB-0264-R03_g17.txt,1505,1,01_新增原件/WEB-0264/WEB-0264-R03_g17.txt,INSPECTED,
